order_id,product_id,quantity,unit_price
100467,P000,3,18.09
100467,P037,4,13.59
100468,P032,3,13.04
100468,P037,2,15.41
100468,P023,1,17.91
100468,P049,1,9.47
100469,P043,2,15.7
100470,P025,1,11.63
100470,P044,4,16.32
100470,P044,1,14.86
100470,P039,4,16.69
100471,P024,2,9.58
100471,P014,4,13.21
100471,P048,4,14.04
100471,P035,2,10.63
100472,P008,4,15.87
100473,P032,3,12.97
100474,P015,2,10.06
100474,P039,3,16.14
100474,P047,4,14.9
100475,P022,2,10.5
100476,P005,1,9.11
100476,P044,1,14.82
100477,P000,4,17.66
100477,P033,1,16.37
100478,P008,2,16.27
100479,P027,1,12.29
100480,P010,2,11.69
100481,P000,2,18.43
100481,P024,3,10.38
100481,P020,1,15.54
100481,P009,3,14.35
100482,P036,2,7.5
100482,P001,3,15.4
100482,P017,2,15.2
100483,P034,4,9.65
100483,P029,1,12.06
100483,P035,1,10.1
100483,P040,1,13.49
100484,P029,2,12.43
100484,P038,4,11.7
100484,P013,3,11.89
100485,P003,4,15.59
100485,P007,3,12.22
100486,P000,3,17.14
100486,P039,2,16.83
100486,P010,3,13.33
100487,P011,1,9.91
100487,P039,1,16.66
100487,P004,3,7.54
100488,P001,4,15.71
100488,P045,3,15.39
100488,P002,1,9.76
100488,P043,2,16.66
100489,P023,2,16.96
100489,P026,3,16.67
100490,P046,1,15.62
100490,P016,3,15.37
100491,P008,1,15.54
100491,P025,2,11.76
100492,P043,4,16.06
100492,P013,1,12.21
100492,P042,1,9.77
100492,P044,4,15.2
100493,P016,3,15.05
100494,P036,4,8.95
100494,P015,3,9.15
100494,P041,1,17.4
100495,P016,3,15.12
100496,P024,4,9.97
100496,P008,1,15.26
100496,P016,4,16.1
100496,P034,4,10.34
100497,P046,1,15.47
100497,P008,2,15.24
100497,P001,2,16.41
100497,P025,4,11.45
100498,P021,4,13.63
100498,P016,1,15.9
100499,P028,1,14.59
100499,P037,3,14.61
100499,P037,1,15.35
100500,P001,3,16.08
100500,P008,2,15.38
100500,P023,1,16.51
100501,P011,4,11.52
100501,P009,4,15.61
100501,P044,1,15.86
100502,P013,4,11.83
100503,P037,4,14.57
100503,P045,4,15.28
100503,P025,3,12.96
100504,P049,4,8.67
100504,P010,4,12.33
100505,P016,2,15.28
100505,P048,1,14.42
100506,P017,3,14.21
100506,P004,1,8.24
100506,P021,2,13.61
100507,P031,3,17.95
100507,P026,4,16.93
100507,P018,1,10.48
100508,P003,3,15.5
100508,P001,3,15.98
100508,P039,3,16.44
100509,P033,1,16.98
100510,P025,3,11.44
100510,P022,3,10.58
100510,P027,2,12.01
100511,P005,4,8.25
100511,P043,1,17.47
100511,P014,4,11.83
100511,P020,1,14.58
100512,P011,1,10.94
100512,P040,3,12.53
100512,P030,4,10.08
100512,P014,2,13.11
100513,P035,1,10.27
100513,P046,1,16.54
100513,P048,3,13.67
100513,P030,3,9.89
100514,P031,4,18.44
100515,P042,3,10.32
100515,P048,3,14.84
100516,P041,4,18.13
100516,P040,2,11.92
100516,P027,2,12.67
100517,P047,2,15.61
100517,P023,1,16.52
100518,P017,1,14.01
100518,P005,1,7.72
100519,P007,4,13.7
100519,P005,3,7.84
100520,P016,2,15.37
100521,P005,3,8.17
100522,P022,1,9.92
100522,P028,3,15.25
100522,P018,1,10.98
100523,P044,3,16.08
100523,P047,1,16.21
100524,P009,4,14.57
100525,P030,1,10.66
100526,P001,2,15.99
100526,P004,3,7.89
100527,P049,4,9.65
100527,P016,1,16.65
100527,P012,4,17.76
100528,P031,2,17.3
100528,P001,1,15.33
100528,P015,3,10.23
100529,P035,3,9.19
100529,P024,4,9.17
100529,P045,3,16.1
100530,P014,3,13.4
100530,P011,1,9.78
100530,P028,2,14.27
100530,P047,3,14.98
100531,P006,3,10.33
100532,P026,1,18.13
100532,P016,1,15.89
100533,P042,3,10.47
100533,P045,3,15.24
100534,P016,4,16.43
100534,P016,1,16.33
100535,P039,4,17.36
100535,P038,1,12.49
100536,P027,2,12.57
100537,P025,1,12.75
100537,P011,1,11.46
100537,P023,4,17.51
100537,P003,4,15.79
100538,P010,3,13.3
100538,P028,2,14.85
100538,P047,3,14.78
100539,P034,3,11.26
100539,P005,2,8.35
100540,P020,2,15.42
100540,P044,4,14.91
100540,P031,3,18.29
100541,P035,2,9.3
100542,P001,4,15.14
100542,P041,3,18.01
100542,P031,1,17.92
100542,P010,3,11.68
100543,P023,3,16.65
100544,P046,2,17.02
100544,P020,4,14.81
100544,P043,4,16.09
100544,P018,2,9.22
100545,P040,2,11.86
100545,P015,4,9.19
100546,P047,3,15.56
100546,P026,3,18.22
100547,P007,3,12.21
100547,P046,1,16.03
100547,P022,1,11.62
100548,P014,4,13.26
100548,P037,2,14.2
100548,P002,4,10.15
100548,P036,2,7.39
100549,P035,4,9.42
100549,P011,1,10.65
100550,P044,1,15.37
100550,P009,4,15.55
100551,P037,4,14.82
100551,P049,1,9.04
100551,P038,2,11.47
100552,P043,4,16.11
100553,P040,2,12.92
100554,P022,2,10.75
100555,P019,4,9.3
100555,P013,3,12.1
100555,P027,2,12.52
100555,P019,4,8.33
100556,P023,3,17.57
100556,P029,1,11.66
100557,P041,3,17.17
100557,P017,1,15.11
100557,P034,1,10.34
100558,P004,3,9.04
100559,P022,4,11.43
100559,P026,4,16.87
100559,P003,4,16.37
100559,P015,3,8.66
100560,P037,2,15.13
100560,P034,2,10.42
100560,P007,1,12.15
100560,P042,2,9.24
100561,P014,3,12.18
100562,P010,4,11.6
100562,P047,3,15.49
100562,P016,4,15.86
100562,P021,2,14.8
100563,P033,1,16.27
100563,P008,2,15.7
100563,P039,3,16.43
100564,P015,3,9.4
100564,P045,1,16.25
100564,P027,4,13.17
100564,P026,3,17.66
100565,P016,4,16.62
100565,P026,3,16.5
100565,P045,2,16.07
100566,P046,1,15.55
100566,P037,2,14.2
100567,P015,3,10.05
100567,P027,3,12.18
100567,P041,1,16.94
100567,P027,3,13.05
100568,P035,2,9.24
100568,P040,1,12.08
100568,P024,3,9.42
100569,P024,4,9.4
100569,P037,4,14.58
100569,P014,2,13.38
100570,P026,3,18.02
100570,P047,3,16.1
100571,P008,2,15.92
100572,P045,2,15.48
100572,P005,1,9.0
100572,P013,2,11.59
100573,P025,1,11.77
100573,P001,1,15.07
100574,P013,1,11.74
100574,P024,4,8.87
100575,P004,3,8.43
100576,P005,3,7.66
100576,P031,4,16.97
100577,P043,2,16.99
100577,P025,4,12.64
100577,P026,3,16.61
100577,P021,1,15.02
100578,P018,4,10.42
100579,P004,4,7.47
100579,P022,3,10.27
100579,P045,1,15.6
100579,P042,2,10.58
100580,P008,1,14.79
100580,P015,3,9.76
100580,P045,1,16.09
100581,P034,1,10.1
100581,P020,3,13.86
100582,P015,3,9.32
100582,P036,3,7.37
100583,P005,1,7.52
100583,P042,3,10.22
100583,P023,1,17.6
100583,P000,4,17.54
100584,P009,3,14.69
100585,P015,1,9.4
100585,P020,1,15.07
100586,P028,2,13.96
100586,P029,4,12.48
100587,P041,2,18.03
100587,P020,3,15.75
100588,P013,2,11.79
100588,P006,4,11.27
100588,P024,2,10.14
100588,P039,4,16.01
100589,P006,2,11.75
100589,P002,2,10.24
100589,P029,1,12.64
100590,P049,1,8.88
100590,P014,4,12.02
100591,P032,4,12.83
100592,P028,2,13.44
100592,P015,1,9.83
100593,P010,3,12.71
100593,P049,4,9.89
100593,P020,2,15.23
100593,P049,3,10.02
100594,P045,2,15.42
100594,P036,3,8.64
100594,P018,2,9.99
100594,P035,3,9.48
100595,P034,4,10.93
100595,P037,4,14.5
100595,P035,3,9.64
100595,P011,4,11.52
100596,P037,1,13.61
100596,P012,2,17.73
100596,P006,1,11.18
100597,P045,4,16.18
100597,P004,4,7.88
100597,P049,3,8.63
100598,P002,4,8.99
100598,P018,1,9.64
100599,P006,4,10.27
100599,P024,3,9.82
100600,P006,3,11.43
100601,P019,2,9.52
100601,P018,4,9.61
100601,P009,4,14.48
100601,P000,4,17.3
100602,P044,1,15.42
100602,P020,3,15.66
100603,P045,2,16.09
100603,P026,4,17.2
100603,P047,1,16.45
100604,P011,3,10.31
100604,P035,3,9.55
100604,P033,4,16.9
100605,P008,4,15.53
100605,P000,4,16.75
100605,P021,4,14.21
100605,P001,3,16.39
100606,P039,3,16.34
100607,P035,2,9.73
100607,P007,3,13.48
100607,P016,1,15.39
100607,P025,3,12.95
100608,P011,4,9.86
100608,P019,2,7.93
100608,P031,2,18.02
100608,P001,2,14.94
100609,P011,3,10.73
100610,P040,1,13.3
100610,P004,1,9.03
100611,P017,1,15.02
100611,P016,3,16.37
100611,P029,3,12.57
100611,P046,1,17.16
100612,P029,2,11.14
100613,P001,2,15.35
100613,P037,2,13.88
100613,P048,4,14.32
100614,P027,3,11.83
100614,P038,2,11.14
100615,P006,3,12.03
100615,P013,4,12.66
100615,P016,2,15.84
100616,P003,1,15.51
100616,P001,1,15.7
100617,P020,1,13.94
100618,P034,4,9.65
100618,P037,1,15.13
100618,P010,2,13.11
100618,P041,3,17.41
100619,P047,1,15.29
100619,P039,2,16.77
100619,P036,2,7.72
100620,P011,3,11.34
100621,P024,4,9.08
100622,P033,2,17.22
100622,P024,3,9.15
100622,P039,1,16.08
100622,P037,1,15.25
100623,P043,4,16.71
100624,P047,1,16.52
100625,P048,1,14.78
100625,P016,4,15.55
100626,P024,3,10.01
100626,P015,3,10.09
100627,P012,1,17.37
100627,P007,3,11.98
100627,P044,3,15.78
100627,P032,4,11.64
100628,P034,1,10.72
100628,P033,3,17.79
100629,P042,4,9.73
100629,P022,3,10.01
100629,P017,4,14.66
100629,P031,1,17.08
100630,P002,4,9.71
100630,P005,3,8.0
100631,P030,3,10.51
100631,P026,2,16.75
100631,P020,4,14.33
100631,P046,1,16.05
100632,P048,4,14.36
100632,P000,3,16.86
100632,P010,1,12.43
100632,P010,4,13.12
100633,P049,1,9.12
100633,P026,4,17.32
100634,P029,4,11.49
100634,P039,3,17.41
100635,P012,1,17.6
100635,P007,3,12.17
100635,P042,3,9.36
100635,P011,2,11.56
100636,P033,1,15.96
100637,P012,2,18.34
100637,P040,4,12.54
100638,P020,1,15.53
100638,P024,2,9.37
100639,P027,4,11.44
100639,P029,2,12.74
100639,P034,1,10.49
100639,P041,4,17.05
100640,P010,4,11.83
100640,P015,3,8.84
100640,P049,3,8.55
100641,P038,1,12.49
100641,P027,3,11.36
100642,P045,1,16.19
100642,P043,3,16.51
100642,P010,2,13.19
100642,P039,4,16.27
100643,P015,3,9.56
100643,P003,2,15.05
100643,P018,3,11.18
100643,P021,4,14.1
100644,P023,1,17.27
100644,P014,1,11.62
100644,P045,4,16.17
100644,P020,1,14.82
100645,P029,2,11.93
100645,P022,1,9.82
100645,P046,2,16.91
100645,P005,1,8.99
100646,P027,2,12.97
100646,P011,4,11.5
100647,P016,1,15.92
100648,P030,4,9.75
100648,P015,2,9.93
100648,P015,4,9.33
100648,P025,2,11.8
100649,P049,4,10.05
100649,P041,1,16.99
100649,P038,3,11.72
100649,P000,1,18.09
100650,P029,3,11.86
100650,P047,3,14.75
100650,P041,3,18.44
100650,P027,3,12.75
100651,P034,2,10.02
100651,P017,3,15.81
100652,P016,3,16.58
100652,P044,3,15.57
100653,P016,4,16.57
100653,P004,2,8.67
100653,P041,3,18.17
100653,P019,2,8.58
100654,P034,4,9.94
100654,P006,1,11.73
100655,P026,4,17.25
100655,P007,2,12.52
100655,P021,2,15.16
100656,P031,1,16.89
100656,P032,1,12.64
100656,P031,3,18.14
100656,P040,2,13.35
100657,P032,1,11.18
100657,P017,4,15.28
100658,P013,1,13.24
100658,P010,1,12.4
100658,P042,4,9.71
100659,P007,1,13.14
100659,P038,3,12.67
100660,P032,3,12.79
100660,P037,1,13.83
100661,P030,3,9.75
100661,P036,3,8.63
100662,P034,3,9.51
100662,P034,3,11.14
100662,P030,4,10.21
100662,P048,3,13.67
100663,P037,1,15.25
100663,P025,2,12.5
100664,P014,2,13.06
100665,P003,2,15.71
100665,P019,3,9.31
100665,P044,1,15.0
100666,P021,4,14.24
100666,P000,3,17.23
100667,P048,4,14.94
100667,P023,2,16.69
100667,P002,2,8.94
100668,P006,2,11.08
100669,P019,1,8.96
100669,P028,2,13.83
100670,P039,2,16.63
100670,P032,4,11.57
100671,P044,3,14.84
100672,P003,1,15.34
100673,P009,4,15.49
100673,P048,4,13.31
100674,P006,3,11.91
100674,P034,3,10.7
100674,P001,1,16.01
100674,P008,2,14.74
100675,P004,4,7.35
100675,P046,4,16.13
100675,P035,4,9.56
100675,P010,3,11.65
100676,P036,3,9.14
100676,P046,1,15.73
100676,P036,2,7.69
100677,P018,3,9.26
100677,P003,2,14.88
100678,P025,4,12.25
100678,P027,4,11.63
100678,P038,3,12.47
100678,P039,1,16.53
100679,P009,3,15.43
100679,P025,2,13.31
100679,P028,1,14.86
100679,P015,3,9.74
100680,P009,3,14.56
100680,P010,4,12.28
100680,P000,2,18.56
100680,P043,2,17.23
100681,P025,3,12.74
100681,P023,2,16.83
100681,P030,1,10.77
100681,P049,2,9.98
100682,P030,3,10.95
100682,P012,2,18.79
100682,P004,1,9.22
100682,P005,3,8.65
100683,P034,1,10.27
100683,P027,3,11.7
100683,P006,3,11.43
100684,P048,3,14.24
100685,P013,3,12.88
100686,P030,4,11.52
100686,P008,1,15.93
100686,P008,3,15.4
100686,P003,3,14.65
100687,P047,1,14.71
100688,P001,4,15.3
100688,P025,4,11.75
100688,P022,2,10.4
100688,P037,4,13.64
100689,P016,1,15.37
100690,P006,1,10.77
100690,P040,2,12.04
100690,P034,2,9.89
100691,P008,1,15.99
100691,P040,4,12.16
100692,P009,1,14.77
100693,P001,1,14.64
100693,P014,3,13.09
100693,P012,1,18.42
100693,P022,3,9.77
100694,P036,1,9.23
100694,P041,3,17.53
100695,P015,2,9.0
100695,P046,3,16.06
100695,P016,1,15.03
100696,P035,4,10.78
100696,P025,1,12.64
100696,P001,1,15.48
100696,P031,2,18.72
100697,P036,3,9.19
100697,P007,1,13.83
100698,P003,4,15.01
100698,P027,1,11.39
100699,P031,2,17.71
100699,P044,4,15.57
100699,P003,2,16.48
100700,P011,3,10.83
100701,P031,3,18.14
100701,P048,1,13.97
100701,P014,3,12.08
100702,P041,1,17.39
100702,P018,4,11.04
100702,P012,1,16.98
100702,P002,1,9.88
100703,P035,2,9.31
100704,P002,2,8.82
100705,P048,1,13.7
100705,P016,2,16.74
100705,P041,1,17.63
100706,P021,3,15.07
100706,P007,4,12.97
100707,P006,2,11.28
100708,P002,2,9.09
100708,P001,2,15.99
100708,P049,3,9.97
100709,P032,4,11.93
100710,P015,2,9.95
100710,P036,3,7.39
100710,P004,2,7.93
100711,P036,4,7.38
100711,P012,2,17.42
100711,P032,2,11.54
100712,P016,2,15.78
100712,P030,2,11.34
100712,P039,3,16.65
100713,P011,4,10.98
100713,P024,3,9.03
100713,P031,1,17.16
100714,P040,3,12.01
100714,P023,3,17.95
100714,P049,3,8.55
100714,P025,4,12.24
100715,P039,1,17.64
100715,P001,4,15.37
100716,P013,2,12.84
100716,P048,4,14.73
100717,P043,3,16.67
100717,P011,2,9.78
100717,P019,3,8.75
100718,P041,1,16.92
100718,P007,2,12.93
100718,P015,3,9.73
100719,P038,4,10.81
100719,P030,3,10.01
100720,P030,1,11.05
100721,P034,4,10.33
100721,P020,2,15.37
100722,P033,3,17.18
100722,P008,3,15.01
100722,P029,4,11.08
100722,P009,1,15.39
100723,P002,1,8.86
100723,P001,3,15.86
100723,P029,1,11.92
100724,P007,4,13.15
100724,P047,4,16.09
100725,P025,3,12.31
100725,P021,1,15.55
100725,P020,2,15.2
100726,P043,3,15.85
100726,P026,2,17.24
100726,P041,4,17.34
100727,P049,1,9.38
100727,P005,4,7.69
100728,P037,4,15.24
100728,P018,4,10.93
100728,P022,4,9.97
100728,P047,2,15.62
100729,P017,3,15.39
100729,P006,3,11.04
100729,P025,4,11.87
100730,P049,3,8.54
100730,P026,1,17.38
100730,P031,2,18.33
100730,P025,1,11.52
100731,P049,4,8.61
100731,P019,3,9.81
100731,P032,4,11.53
100731,P043,1,17.16
100732,P001,2,15.88
100732,P020,3,14.4
100733,P033,2,17.76
100733,P028,2,14.81
100734,P049,1,9.64
100734,P012,1,17.83
100734,P041,3,17.74
100735,P033,3,17.73
100735,P031,4,17.71
100736,P015,2,9.45
100736,P038,4,12.09
100736,P024,1,10.07
100736,P040,2,13.34
100737,P009,2,15.25
100737,P026,3,17.83
100738,P004,1,8.25
100738,P041,2,18.55
100738,P037,2,15.51
100739,P027,4,12.91
100739,P013,1,12.14
100740,P007,2,13.47
100740,P027,3,11.76
100741,P007,4,12.73
100742,P029,3,12.13
100742,P001,1,15.49
100743,P046,4,16.66
100743,P024,2,9.98
100743,P024,4,9.14
100743,P005,4,8.43
100744,P010,2,13.45
100744,P004,1,7.44
100744,P005,4,7.69
100744,P047,2,15.41
100745,P040,2,11.74
100745,P023,4,18.18
100745,P039,3,16.16
100746,P035,4,10.42
100746,P002,4,8.54
100746,P037,1,14.04
100747,P005,4,7.39
100747,P038,1,12.27
100747,P012,2,17.01
100748,P009,2,15.54
100748,P004,3,9.11
100749,P034,3,9.81
100749,P034,1,11.18
100749,P030,4,10.59
100750,P006,2,10.67
100751,P027,4,11.64
100751,P011,2,10.7
100752,P012,2,17.25
100753,P024,4,9.67
100753,P041,1,17.26
100753,P027,3,12.39
100754,P007,2,12.99
100754,P022,4,10.6
100754,P027,2,11.57
100754,P028,3,15.04
100755,P041,4,17.81
100755,P008,4,14.84
100755,P004,1,9.06
100756,P027,4,12.3
100756,P031,2,17.08
100756,P017,2,15.55
100757,P046,1,17.13
100757,P007,4,12.79
100757,P041,1,17.95
100757,P023,3,18.03
100758,P009,4,14.29
100759,P035,2,9.14
100760,P016,2,16.03
100760,P021,4,14.64
100760,P017,4,15.1
100761,P020,4,13.96
100762,P006,4,11.43
100762,P027,1,11.61
100762,P045,3,15.49
100762,P008,4,15.87
100763,P025,1,12.52
100763,P003,4,16.45
100763,P018,3,10.53
100764,P014,3,12.13
100764,P018,3,10.98
100764,P009,1,14.72
100764,P008,2,16.67
100765,P033,4,16.54
100765,P000,1,18.15
100765,P033,2,16.91
100765,P020,1,15.23
100766,P000,3,17.0
100766,P013,2,11.62
100766,P005,4,9.17
100767,P047,1,14.8
100767,P020,4,15.32
100767,P037,3,13.77
100767,P005,1,7.39
100768,P048,4,15.07
100769,P019,3,8.52
100769,P012,1,17.35
100769,P009,3,15.13
100769,P012,3,17.65
100770,P007,3,13.57
100770,P030,3,11.02
100770,P014,1,13.08
100770,P030,3,11.26
100771,P027,3,13.0
100771,P039,3,17.05
100772,P001,1,15.24
100772,P008,4,14.79
100772,P043,3,17.2
100772,P033,3,17.6
100773,P020,1,15.44
100774,P020,1,14.92
100774,P019,4,9.26
100774,P041,2,17.75
100775,P018,1,9.66
100775,P005,1,9.1
100776,P007,2,13.28
100776,P037,4,15.28
100777,P005,3,8.29
100777,P028,3,13.78
100777,P044,4,16.1
100777,P002,2,9.98
100778,P013,1,11.44
100778,P003,1,16.57
100778,P045,3,16.57
100778,P022,3,10.13
100779,P023,2,18.27
100780,P003,4,16.35
100781,P041,3,17.26
100782,P044,4,16.21
100782,P043,4,16.15
100782,P030,1,9.75
100783,P008,3,16.49
100783,P003,1,16.17
100784,P037,1,15.42
100784,P045,2,14.93
100784,P007,3,12.02
100784,P022,3,10.53
100785,P037,1,15.2
100785,P000,3,17.14
100786,P035,2,10.92
100786,P040,4,13.11
100786,P027,3,13.1
100786,P013,2,11.88
100787,P026,1,17.83
100787,P007,4,13.63
100787,P001,2,16.2
100788,P019,3,8.09
100788,P013,1,12.49
100788,P028,4,13.46
100789,P005,1,7.69
100789,P031,4,18.14
100790,P045,3,15.23
100790,P021,3,14.78
100791,P042,3,10.1
100791,P020,1,14.17
100791,P011,2,11.33
100791,P039,2,17.13
100792,P032,3,11.42
100793,P001,1,16.48
100793,P045,3,16.41
100794,P027,4,11.41
100794,P037,3,14.67
100794,P043,4,16.19
100794,P036,4,8.87
100795,P015,3,9.7
100796,P021,3,14.35
100796,P016,3,16.29
100796,P044,4,16.34
100797,P026,4,18.29
100797,P023,4,17.61
100798,P028,2,14.89
100798,P007,4,12.85
100799,P038,4,11.84
100799,P013,1,11.99
100799,P026,1,17.25
100800,P041,3,16.97
100800,P026,1,16.59
100800,P030,2,11.56
100800,P047,3,15.95
100801,P020,3,15.43
100801,P018,3,10.96
100801,P001,4,16.47
100802,P044,1,15.4
100802,P047,2,16.05
100802,P023,2,17.24
100802,P027,3,11.61
100803,P008,4,16.58
100803,P003,1,15.77
100803,P040,3,12.07
100803,P037,4,15.15
100804,P046,4,15.75
100804,P029,2,12.47
100805,P021,1,13.76
100805,P005,1,8.33
100805,P017,4,15.0
100805,P019,2,8.96
100806,P037,1,14.04
100806,P033,3,16.54
100807,P027,2,12.01
100807,P016,4,15.71
100808,P048,3,13.94
100808,P046,2,15.72
100808,P029,4,12.06
100808,P037,3,13.93
100809,P036,3,8.15
100809,P035,1,9.43
100809,P037,3,14.51
100810,P028,2,13.62
100810,P035,4,10.01
100810,P026,4,17.86
100810,P046,4,16.19
100811,P019,4,8.0
100811,P032,2,12.37
100811,P033,2,17.64
100812,P035,3,10.14
100812,P013,1,11.27
100812,P039,3,17.1
100812,P042,4,9.39
100813,P028,1,14.47
100813,P029,4,12.59
100814,P007,4,13.48
100814,P024,4,9.12
100814,P006,2,11.27
100814,P011,1,11.67
100815,P045,2,16.1
100815,P046,1,16.83
100816,P019,1,9.1
100816,P020,3,15.4
100816,P016,2,16.51
100816,P038,2,11.41
100817,P000,1,18.1
100817,P017,3,14.0
100817,P043,1,15.94
100817,P031,4,18.82
100818,P039,2,16.24
100818,P024,4,9.31
100819,P022,2,10.58
100819,P008,2,16.13
100819,P031,4,17.53
100820,P001,3,15.23
100820,P046,2,17.04
100821,P037,1,14.21
100821,P041,1,17.63
100821,P005,2,8.65
100822,P026,4,17.05
100822,P011,2,11.62
100822,P017,4,15.32
100822,P022,2,11.41
100823,P044,4,15.9
100823,P047,1,16.52
100824,P011,2,10.42
100824,P031,2,18.61
100824,P025,4,11.33
100825,P020,1,15.18
100826,P012,4,17.33
100827,P018,4,9.85
100827,P034,1,11.06
100827,P019,4,8.98
100827,P015,3,9.51
100828,P047,1,15.52
100829,P041,4,17.82
100829,P028,1,14.71
100829,P007,3,12.62
100829,P030,4,11.12
100830,P021,3,14.44
100831,P028,4,14.69
100831,P025,4,11.71
100831,P000,1,17.98
100831,P025,1,13.15
100832,P023,3,17.47
100832,P009,1,14.25
100833,P019,3,8.65
100833,P031,4,18.74
100834,P041,2,17.17
100834,P048,2,13.29
100834,P001,4,16.03
100835,P011,3,9.84
100835,P023,1,17.69
100836,P007,1,13.86
100836,P029,4,12.22
100836,P028,4,14.26
100837,P045,3,15.53
100837,P042,3,9.12
100838,P041,4,17.93
100838,P044,3,16.44
100838,P022,4,9.83
100839,P027,3,12.08
100839,P042,1,10.32
100839,P022,2,11.32
100840,P044,3,15.96
100840,P009,1,15.28
100841,P028,3,14.5
100841,P043,3,16.7
100842,P027,3,12.73
100842,P034,2,10.08
100842,P032,3,12.67
100843,P008,4,16.57
100843,P007,3,13.13
100843,P041,2,16.87
100843,P047,2,14.74
100844,P028,3,13.39
100844,P009,4,14.87
100845,P005,2,7.86
100845,P029,1,11.35
100845,P042,2,10.73
100846,P000,2,17.39
100846,P046,1,15.93
100846,P044,3,16.15
100847,P007,4,12.79
100847,P014,4,13.13
100847,P008,2,15.83
100848,P004,2,8.94
100848,P012,3,18.41
100848,P003,3,16.13
100849,P008,4,14.96
100849,P025,2,11.88
100849,P038,4,10.99
100849,P000,2,16.93
100850,P040,4,13.15
100850,P008,1,16.19
100850,P044,1,15.08
100850,P029,3,11.97
100851,P042,3,10.8
100851,P020,2,14.87
100852,P024,2,8.88
100852,P003,3,16.12
100853,P007,2,12.77
100854,P022,4,10.05
100854,P021,4,15.49
100854,P002,1,9.59
100855,P018,2,10.95
100855,P042,3,10.57
100856,P011,4,11.18
100857,P002,3,9.74
100858,P047,3,14.84
100859,P005,1,8.73
100860,P046,2,16.95
100860,P031,2,18.84
100860,P032,3,12.39
100860,P012,2,18.68
100861,P035,2,9.25
100861,P007,4,12.51
100862,P043,1,17.0
100862,P027,3,12.57
100863,P018,1,9.78
100863,P002,2,10.27
100863,P006,1,10.58
100864,P009,3,14.5
100864,P029,1,12.38
100865,P014,2,12.84
100865,P036,2,8.38
100866,P018,4,10.96
100866,P005,1,8.9
100866,P020,1,14.3
100866,P008,3,15.71
100867,P031,2,18.79
100868,P031,1,18.13
100868,P024,4,9.31
100868,P044,1,15.54
100868,P012,4,18.89
100869,P022,1,10.01
100869,P015,2,10.31
100870,P046,3,17.13
100870,P049,1,8.8
100870,P001,4,16.05
100870,P015,1,10.02
100871,P040,2,13.32
100871,P013,4,11.36
100871,P034,1,10.94
100871,P030,3,11.37
100872,P042,3,9.39
100872,P045,4,14.76
100872,P039,2,16.74
100872,P046,3,16.75
100873,P032,3,11.61
100873,P031,3,18.82
100873,P009,3,15.35
100873,P012,2,18.61
100874,P039,3,16.56
100874,P027,3,11.52
100874,P032,4,12.44
100875,P025,2,12.97
100876,P043,1,16.05
100876,P005,3,9.07
100876,P005,4,7.54
100876,P034,4,9.53
100877,P016,2,15.81
100877,P018,1,9.42
100878,P029,3,11.7
100878,P009,1,15.81
100878,P004,4,8.4
100878,P031,3,18.21
100879,P048,2,14.68
100879,P040,1,13.07
100880,P012,2,16.99
100880,P035,3,9.22
100881,P043,3,16.91
100881,P021,4,13.75
100881,P010,1,12.85
100882,P006,2,12.22
100882,P043,2,16.18
100882,P046,3,15.99
100883,P008,2,16.6
100883,P034,4,10.73
100884,P005,2,7.24
100884,P012,2,18.97
100885,P025,4,12.59
100885,P012,4,17.1
100885,P000,3,17.74
100886,P031,3,17.06
100886,P026,4,17.38
100887,P024,3,10.4
100887,P036,2,7.82
100887,P009,3,14.8
100888,P043,3,17.58
100888,P012,3,18.81
100888,P030,4,11.37
100889,P036,4,7.69
100889,P032,4,12.3
100889,P009,4,14.95
100890,P007,4,13.69
100891,P045,4,16.02
100892,P010,2,12.61
100892,P029,4,12.97
100892,P036,3,9.1
100893,P042,2,9.25
100894,P008,3,15.58
100894,P022,3,11.61
100895,P016,1,15.11
100895,P043,3,17.57
100895,P006,4,12.03
100896,P040,3,12.91
100896,P043,2,16.47
100896,P019,2,8.89
100896,P007,4,13.28
100897,P030,1,11.22
100897,P030,1,11.34
100897,P019,2,9.5
100898,P049,3,10.06
100898,P025,4,11.74
